n_estimators,learning_rate,train_ratio,val_ratio,test_ratio,train_auc,train_logloss,train_accuracy,train_precision,train_recall,train_f1,val_auc,val_logloss,val_accuracy,val_precision,val_recall,val_f1,test_auc,test_logloss,test_accuracy,test_precision,test_recall,test_f1
15,0.0183,0.7,0.15,0.15,0.9882573292475187,0.5142418261711048,0.9702048417132216,0.7949921752738655,0.9459962756052142,0.8639455782312925,0.9591489004532481,0.5166118778251343,0.9661164205039097,0.8015873015873016,0.8782608695652174,0.8381742738589212,0.9891220412959544,0.5151598788947205,0.9678540399652477,0.7785714285714286,0.9478260869565217,0.8549019607843137
15,0.0183,0.7,0.2,0.1,0.9893804262705489,0.5139961341970427,0.9722480908921587,0.8069620253164557,0.9497206703910615,0.8725406330196749,0.9839013270527699,0.5174487261176363,0.9648208469055375,0.7796610169491526,0.9019607843137255,0.8363636363636363,0.9918149867498637,0.5171959401740828,0.9635416666666666,0.7578947368421053,0.935064935064935,0.8372093023255814
15,0.0183,0.8,0.1,0.1,0.9897341652097603,0.512859695406021,0.9705019556714471,0.7934782608695652,0.9526916802610114,0.865826538176427,0.9761309602120022,0.5138293923347362,0.9674479166666666,0.7888888888888889,0.922077922077922,0.8502994011976048,0.9911571785667299,0.5150855514761757,0.9661458333333334,0.7741935483870968,0.935064935064935,0.8470588235294118
15,0.02,0.6,0.2,0.2,0.9867274263640754,0.502328569991413,0.9682746631899174,0.7813620071684588,0.9478260869565217,0.8565815324165029,0.9788361529853202,0.505575369310423,0.965472312703583,0.7759562841530054,0.922077922077922,0.8427299703264095,0.9881128042147876,0.5044264697345323,0.9680781758957655,0.7954545454545454,0.9150326797385621,0.851063829787234
15,0.02,0.7,0.15,0.15,0.9882948968547627,0.50116931055731,0.9702048417132216,0.7949921752738655,0.9459962756052142,0.8639455782312925,0.9592748027530634,0.5037319640576706,0.9661164205039097,0.8015873015873016,0.8782608695652174,0.8381742738589212,0.988924794359577,0.5021156034648563,0.9678540399652477,0.7785714285714286,0.9478260869565217,0.8549019607843137
15,0.02,0.7,0.2,0.1,0.9893979614488143,0.5008866091972133,0.9722480908921587,0.8069620253164557,0.9497206703910615,0.8725406330196749,0.984118876687192,0.5043955409532556,0.9648208469055375,0.7796610169491526,0.9019607843137255,0.8363636363636363,0.9914672881387787,0.50445110078088,0.9635416666666666,0.7578947368421053,0.935064935064935,0.8372093023255814
15,0.02,0.8,0.1,0.1,0.9897786182002061,0.49972836734683035,0.9716427640156454,0.8002735978112175,0.9543230016313213,0.8705357142857143,0.9762249328095927,0.5008622609606458,0.9674479166666666,0.7888888888888889,0.922077922077922,0.8502994011976048,0.9914578908790197,0.5022903774933066,0.9661458333333334,0.7741935483870968,0.935064935064935,0.8470588235294118
15,0.0234,0.6,0.2,0.2,0.9871362815695002,0.47730876524443566,0.970013037809648,0.7937956204379562,0.9456521739130435,0.8630952380952381,0.9816526702840968,0.48136106956633573,0.9648208469055375,0.7717391304347826,0.922077922077922,0.8402366863905325,0.9883492712087247,0.4801191633646912,0.9674267100977199,0.7909604519774012,0.9150326797385621,0.8484848484848485
15,0.0234,0.7,0.15,0.15,0.9883058781553418,0.4764187080697411,0.9696461824953445,0.7903726708074534,0.9478584729981379,0.8619813717188823,0.9588425381903642,0.47928426622871995,0.9669852302345786,0.808,0.8782608695652174,0.8416666666666667,0.9887737115997987,0.4775031552496527,0.9678540399652477,0.7785714285714286,0.9478260869565217,0.8549019607843137
15,0.0234,0.7,0.2,0.1,0.9889073618459184,0.4760836715708295,0.9722480908921587,0.805993690851735,0.9515828677839852,0.8727583262169086,0.9862423502927462,0.4799000308137129,0.965472312703583,0.7840909090909091,0.9019607843137255,0.8389057750759878,0.9903396169676922,0.48023544198139984,0.96484375,0.7659574468085106,0.935064935064935,0.8421052631578947
15,0.0234,0.8,0.1,0.1,0.9896464407036982,0.47474203631254625,0.9719687092568449,0.8033012379642366,0.9526916802610114,0.8716417910447761,0.9745804123517583,0.4757552354796479,0.96484375,0.7717391304347826,0.922077922077922,0.8402366863905325,0.9911007950081756,0.47753681723582203,0.9635416666666666,0.7578947368421053,0.935064935064935,0.8372093023255814
15,0.025,0.6,0.2,0.2,0.9872640816240843,0.4660849354870263,0.9695784441547154,0.7898550724637681,0.9478260869565217,0.8616600790513834,0.9814293237537264,0.4703823475274533,0.9648208469055375,0.7688172043010753,0.9285714285714286,0.8411764705882353,0.9889191566641127,0.46901744705924303,0.9661237785016287,0.7853107344632768,0.9084967320261438,0.8424242424242424
15,0.025,0.7,0.15,0.15,0.988309153280076,0.46497564174243877,0.9720670391061452,0.8056872037914692,0.9497206703910615,0.8717948717948718,0.960890548934027,0.46808723304252225,0.9678540399652477,0.8145161290322581,0.8782608695652174,0.8451882845188284,0.9909350344132953,0.46629699657379026,0.9687228496959166,0.7841726618705036,0.9478260869565217,0.8582677165354331
