n_estimators,learning_rate,train_ratio,val_ratio,test_ratio,train_auc,train_logloss,train_accuracy,train_precision,train_recall,train_f1,val_auc,val_logloss,val_accuracy,val_precision,val_recall,val_f1,test_auc,test_logloss,test_accuracy,test_precision,test_recall,test_f1,split_label,overfit_auc
55,0.0616,0.7,0.15,0.15,0.9988433030056784,0.07333403667886645,0.9880819366852887,0.9084628670120898,0.9795158286778398,0.942652329749104,0.9703206311901964,0.09859280945815758,0.9782797567332754,0.8947368421052632,0.8869565217391304,0.8908296943231441,0.9917072351854961,0.08804796832434347,0.9800173761946134,0.8898305084745762,0.9130434782608695,0.9012875536480687,70/15/15,0.02852267181548196
55,0.075,0.7,0.15,0.15,0.9994439994127894,0.055382491691431265,0.9895716945996276,0.9139414802065404,0.9888268156424581,0.9499105545617174,0.96750461641766,0.08647870259924853,0.9782797567332754,0.8947368421052632,0.8869565217391304,0.8908296943231441,0.9913631022326675,0.07491731225641884,0.9817549956559514,0.9051724137931034,0.9130434782608695,0.9090909090909091,70/15/15,0.03193938299512944
265,0.0089,0.7,0.15,0.15,0.9976241859870127,0.11598446619014437,0.9830540037243948,0.8716666666666667,0.9739292364990689,0.9199648197009674,0.9687132784958873,0.13465252025755062,0.9782797567332754,0.8947368421052632,0.8869565217391304,0.8908296943231441,0.9927732079905994,0.12551994783562676,0.9765421372719374,0.8548387096774194,0.9217391304347826,0.8870292887029289,70/15/15,0.02891090749112546
75,0.07,0.7,0.15,0.15,0.9997880801642648,0.03812574270161329,0.9932960893854749,0.9402460456942003,0.9962756052141527,0.9674502712477396,0.9679368809803592,0.0777636036858051,0.9782797567332754,0.8947368421052632,0.8869565217391304,0.8908296943231441,0.9875020983716636,0.06606137688220244,0.9808861859252823,0.911504424778761,0.8956521739130435,0.9035087719298246,70/15/15,0.031851199183905554
45,0.09,0.7,0.15,0.15,0.9994570999117257,0.05536573673528569,0.9897579143389199,0.9140893470790378,0.9906890130353817,0.9508489722966935,0.9678151754238711,0.08782548481154047,0.9782797567332754,0.8947368421052632,0.8869565217391304,0.8908296943231441,0.9906580493537016,0.07339090476046313,0.9817549956559514,0.9051724137931034,0.9130434782608695,0.9090909090909091,70/15/15,0.031641924487854634
65,0.055,0.7,0.15,0.15,0.9991415320108765,0.06779050392028291,0.9880819366852887,0.9070567986230637,0.9813780260707635,0.9427549194991055,0.9698086285042808,0.09496191571955682,0.9782797567332754,0.8947368421052632,0.8869565217391304,0.8908296943231441,0.991967433271781,0.0825789183567246,0.9808861859252823,0.8907563025210085,0.9217391304347826,0.905982905982906,70/15/15,0.029332903506595676
335,0.01,0.7,0.15,0.15,0.9990448195040228,0.07401601754180272,0.9877094972067039,0.9053356282271945,0.9795158286778398,0.9409660107334525,0.9696827262044654,0.09926202466875345,0.9782797567332754,0.8947368421052632,0.8869565217391304,0.8908296943231441,0.989373845895585,0.09018575439401337,0.9808861859252823,0.8974358974358975,0.9130434782608695,0.9051724137931034,70/15/15,0.029362093299557412
85,0.03,0.7,0.15,0.15,0.9973240304378533,0.10519704365782642,0.984171322160149,0.8804713804713805,0.9739292364990689,0.9248452696728559,0.9651124727211684,0.12520177529645804,0.9782797567332754,0.8947368421052632,0.8869565217391304,0.8908296943231441,0.9930585865368475,0.11499461104934913,0.9774109470026064,0.856,0.9304347826086956,0.8916666666666667,70/15/15,0.032211557716684935
395,0.07,0.7,0.2,0.1,1.0,0.00039089376971398104,1.0,1.0,1.0,1.0,0.9761593976712731,0.11090046740131404,0.9791530944625407,0.935251798561151,0.8496732026143791,0.8904109589041096,0.9730486590110324,0.08018214893874531,0.984375,0.9452054794520548,0.8961038961038961,0.92,70/20/10,0.023840602328726868
395,0.035,0.8,0.1,0.1,1.0,0.006301063213868584,1.0,1.0,1.0,1.0,0.9786118367883926,0.07776736751718404,0.9791666666666666,0.9420289855072463,0.8441558441558441,0.8904109589041096,0.9813558366380364,0.06033224204134222,0.9817708333333334,0.92,0.8961038961038961,0.9078947368421053,80/10/10,0.021388163211607414
185,0.05,0.8,0.1,0.1,1.0,0.01673582334180772,0.9990221642764016,0.9903069466882067,1.0,0.9951298701298701,0.9800590147912868,0.06738340448436435,0.9791666666666666,0.9420289855072463,0.8441558441558441,0.8904109589041096,0.9808295900915294,0.06043580213997588,0.9830729166666666,0.9210526315789473,0.9090909090909091,0.9150326797385621,80/10/10,0.019940985208713236
185,0.085,0.8,0.1,0.1,1.0,0.004520025833474207,1.0,1.0,1.0,1.0,0.9734245494013946,0.08565861046755611,0.9791666666666666,0.9420289855072463,0.8441558441558441,0.8904109589041096,0.9806228503768301,0.06227604224863482,0.9830729166666666,0.9324324324324325,0.8961038961038961,0.9139072847682119,80/10/10,0.026575450598605443
125,0.0785,0.8,0.1,0.1,1.0,0.01424398435769651,0.9995110821382008,0.9951298701298701,1.0,0.9975589910496339,0.9824459187700866,0.07043265631658892,0.9791666666666666,0.9420289855072463,0.8441558441558441,0.8904109589041096,0.980942357208638,0.05996836965551746,0.9817708333333334,0.92,0.8961038961038961,0.9078947368421053,80/10/10,0.01755408122991342
385,0.07,0.7,0.2,0.1,1.0,0.00044423482940669974,1.0,1.0,1.0,1.0,0.9763249245670289,0.10908145420675422,0.9791530944625407,0.935251798561151,0.8496732026143791,0.8904109589041096,0.9732366042062135,0.0794144462161316,0.9830729166666666,0.9324324324324325,0.8961038961038961,0.9139072847682119,70/20/10,0.023675075432971093
175,0.085,0.8,0.1,0.1,1.0,0.005439345153505036,1.0,1.0,1.0,1.0,0.9734809329599489,0.08349431717270356,0.9791666666666666,0.9420289855072463,0.8441558441558441,0.8904109589041096,0.9812430695209277,0.06156164392374841,0.98046875,0.9078947368421053,0.8961038961038961,0.9019607843137255,80/10/10,0.026519067040051136
175,0.065,0.8,0.1,0.1,1.0,0.01039407547876057,1.0,1.0,1.0,1.0,0.9756610972240495,0.07399225974427491,0.9791666666666666,0.9420289855072463,0.8441558441558441,0.8904109589041096,0.9789501381397184,0.0607275160277993,0.9830729166666666,0.9324324324324325,0.8961038961038961,0.9139072847682119,80/10/10,0.02433890277595052
175,0.075,0.8,0.1,0.1,1.0,0.007724916908163344,1.0,1.0,1.0,1.0,0.9742139192211551,0.07495285197576296,0.9791666666666666,0.9420289855072463,0.8441558441558441,0.8904109589041096,0.9798522750765876,0.06157683975030279,0.98046875,0.9078947368421053,0.8961038961038961,0.9019607843137255,80/10/10,0.025786080778844922
175,0.0785,0.8,0.1,0.1,1.0,0.0069831411698546945,1.0,1.0,1.0,1.0,0.980773206532975,0.07956538435473144,0.9791666666666666,0.9420289855072463,0.8441558441558441,0.8904109589041096,0.9793448230495987,0.062060529038355655,0.984375,0.9452054794520548,0.8961038961038961,0.92,80/10/10,0.01922679346702505
385,0.035,0.8,0.1,0.1,1.0,0.006704886984562005,1.0,1.0,1.0,1.0,0.9787809874640555,0.07714387871890753,0.9791666666666666,0.9420289855072463,0.8441558441558441,0.8904109589041096,0.9816001653917718,0.060112597598737084,0.9817708333333334,0.92,0.8961038961038961,0.9078947368421053,80/10/10,0.021219012535944493
165,0.065,0.8,0.1,0.1,1.0,0.011545257920974007,0.9998370273794003,0.998371335504886,1.0,0.9991850040749797,0.9752852068336872,0.07285870072572312,0.9791666666666666,0.9420289855072463,0.8441558441558441,0.8904109589041096,0.9790441107373091,0.06106965931327916,0.9830729166666666,0.9324324324324325,0.8961038961038961,0.9139072847682119,80/10/10,0.024714793166312754
155,0.085,0.8,0.1,0.1,0.9999999999999999,0.00724321790968318,1.0,1.0,1.0,1.0,0.9744770424944086,0.08080134438285548,0.9791666666666666,0.9420289855072463,0.8441558441558441,0.8904109589041096,0.9827090420433401,0.05926061907935137,0.9817708333333334,0.9090909090909091,0.9090909090909091,0.9090909090909091,80/10/10,0.025522957505591304
385,0.0616,0.7,0.2,0.1,1.0,0.0008003678167665411,1.0,1.0,1.0,1.0,0.9740311947258401,0.10321441563330032,0.9791530944625407,0.935251798561151,0.8496732026143791,0.8904109589041096,0.9694777003025917,0.07713664281030896,0.9856770833333334,0.9714285714285714,0.8831168831168831,0.9251700680272109,70/20/10,0.0259688052741599
165,0.075,0.8,0.1,0.1,1.0,0.00900299207068924,1.0,1.0,1.0,1.0,0.9749093164433251,0.07361899205545154,0.9791666666666666,0.9420289855072463,0.8441558441558441,0.8904109589041096,0.9800026312327326,0.06222277093489379,0.98046875,0.9078947368421053,0.8961038961038961,0.9019607843137255,80/10/10,0.025090683556674875
165,0.085,0.8,0.1,0.1,1.0,0.006292983293990797,1.0,1.0,1.0,1.0,0.974025974025974,0.08141285694142937,0.9791666666666666,0.9420289855072463,0.8441558441558441,0.8904109589041096,0.9820512338602063,0.05973269597366615,0.98046875,0.9078947368421053,0.8961038961038961,0.9019607843137255,80/10/10,0.025974025974025983
165,0.0785,0.8,0.1,0.1,1.0,0.008058215099779881,1.0,1.0,1.0,1.0,0.980942357208638,0.07800345835993322,0.9791666666666666,0.9420289855072463,0.8441558441558441,0.8904109589041096,0.9794763846862256,0.061813420417635066,0.9830729166666666,0.9324324324324325,0.8961038961038961,0.9139072847682119,80/10/10,0.019057642791362017
155,0.075,0.8,0.1,0.1,1.0,0.010264338915167075,1.0,1.0,1.0,1.0,0.9745710150919992,0.07262000675603396,0.9791666666666666,0.9420289855072463,0.8441558441558441,0.8904109589041096,0.980942357208638,0.061582919469815166,0.98046875,0.8974358974358975,0.9090909090909091,0.9032258064516129,80/10/10,0.02542898490800083
155,0.0785,0.8,0.1,0.1,1.0,0.009206341483334747,1.0,1.0,1.0,1.0,0.9812430695209278,0.07550712877686391,0.9791666666666666,0.9420289855072463,0.8441558441558441,0.8904109589041096,0.9805852613377939,0.0609488377805897,0.984375,0.9452054794520548,0.8961038961038961,0.92,80/10/10,0.01875693047907223
125,0.075,0.8,0.1,0.1,1.0,0.016532102813411477,0.9991851368970013,0.9919093851132686,1.0,0.9959382615759546,0.976281316368147,0.06784147621342163,0.9791666666666666,0.9420289855072463,0.8441558441558441,0.8904109589041096,0.9804912887402033,0.06216733041336652,0.98046875,0.8974358974358975,0.9090909090909091,0.9032258064516129,80/10/10,0.023718683631853033
125,0.1,0.8,0.1,0.1,1.0,0.008148014504396657,1.0,1.0,1.0,1.0,0.978874960061646,0.07169943002734161,0.9791666666666666,0.9420289855072463,0.8441558441558441,0.8904109589041096,0.9812618640404457,0.06272250475246417,0.98046875,0.9078947368421053,0.8961038961038961,0.9019607843137255,80/10/10,0.021125039938354018
365,0.07,0.7,0.2,0.1,1.0,0.00057521370276785,1.0,1.0,1.0,1.0,0.975634440944733,0.10578136098417643,0.9791530944625407,0.935251798561151,0.8496732026143791,0.8904109589041096,0.9734809329599489,0.07718314886979925,0.9830729166666666,0.9444444444444444,0.8831168831168831,0.912751677852349,70/20/10,0.02436555905526705
205,0.0785,0.8,0.1,0.1,0.9999999999999999,0.004471884794466006,1.0,1.0,1.0,1.0,0.9787809874640554,0.08574131358222588,0.9791666666666666,0.9420289855072463,0.8441558441558441,0.8904109589041096,0.9803597271035764,0.062394840212143664,0.984375,0.9452054794520548,0.8961038961038961,0.92,80/10/10,0.021219012535944493
135,0.075,0.8,0.1,0.1,1.0,0.01382753976827297,0.9995110821382008,0.9951298701298701,1.0,0.9975589910496339,0.9744770424944086,0.07000801623473507,0.9791666666666666,0.9420289855072463,0.8441558441558441,0.8904109589041096,0.9805476722987577,0.061234128980931446,0.98046875,0.8974358974358975,0.9090909090909091,0.9032258064516129,80/10/10,0.025522957505591415
195,0.0785,0.8,0.1,0.1,1.0,0.005139823284997268,1.0,1.0,1.0,1.0,0.9791756723739358,0.08411596093273131,0.9791666666666666,0.9420289855072463,0.8441558441558441,0.8904109589041096,0.9803033435450224,0.06233391743329821,0.9830729166666666,0.9324324324324325,0.8961038961038961,0.9139072847682119,80/10/10,0.020824327626064232
105,0.095,0.8,0.1,0.1,1.0,0.014707792547112814,0.999348109517601,0.993517017828201,1.0,0.9967479674796748,0.9812430695209278,0.06699620280005764,0.9791666666666666,0.9420289855072463,0.8441558441558441,0.8904109589041096,0.9798522750765877,0.060444367116773125,0.9817708333333334,0.9090909090909091,0.9090909090909091,0.9090909090909091,80/10/10,0.01875693047907223
205,0.05,0.8,0.1,0.1,1.0,0.013502832845883233,0.999348109517601,0.993517017828201,1.0,0.9967479674796748,0.9796267408423703,0.06912065932647238,0.9791666666666666,0.9420289855072463,0.8441558441558441,0.8904109589041096,0.9809799462476742,0.060405756821901795,0.9830729166666666,0.9324324324324325,0.8961038961038961,0.9139072847682119,80/10/10,0.020373259157629664
105,0.0785,0.8,0.1,0.1,0.9999946833632689,0.02090873296817202,0.9978813559322034,0.9792332268370607,1.0,0.9895076674737692,0.9841750145657526,0.06708551582995242,0.9791666666666666,0.9420289855072463,0.8441558441558441,0.8904109589041096,0.9800590147912868,0.06279243715216294,0.9817708333333334,0.9090909090909091,0.9090909090909091,0.9090909090909091,80/10/10,0.015819668797516284
205,0.065,0.8,0.1,0.1,1.0,0.0068762897522503036,1.0,1.0,1.0,1.0,0.9745898096115173,0.07788994836038543,0.9791666666666666,0.9420289855072463,0.8441558441558441,0.8904109589041096,0.9790065216982728,0.06130545758174092,0.9830729166666666,0.9324324324324325,0.8961038961038961,0.9139072847682119,80/10/10,0.02541019038848269
195,0.065,0.8,0.1,0.1,1.0,0.007988954366305192,1.0,1.0,1.0,1.0,0.9741011521040465,0.07613300260569265,0.9791666666666666,0.9420289855072463,0.8441558441558441,0.8904109589041096,0.979570357283816,0.06063351452055429,0.984375,0.9333333333333333,0.9090909090909091,0.9210526315789473,80/10/10,0.025898847895953536
375,0.07,0.7,0.2,0.1,1.0,0.0005192825397269104,1.0,1.0,1.0,1.0,0.9759654947362448,0.10702746039804498,0.9791530944625407,0.935251798561151,0.8496732026143791,0.8904109589041096,0.9734621384404307,0.0779137447017324,0.984375,0.9452054794520548,0.8961038961038961,0.92,70/20/10,0.024034505263755168
185,0.0785,0.8,0.1,0.1,1.0,0.006004193792611159,1.0,1.0,1.0,1.0,0.9795703572838161,0.08174353840172606,0.9791666666666666,0.9420289855072463,0.8441558441558441,0.8904109589041096,0.9795327682447798,0.06229009797636028,0.9830729166666666,0.9324324324324325,0.8961038961038961,0.9139072847682119,80/10/10,0.02042964271618386
185,0.065,0.8,0.1,0.1,1.0,0.00916834776987422,1.0,1.0,1.0,1.0,0.9742327137406731,0.07482000532695245,0.9791666666666666,0.9420289855072463,0.8441558441558441,0.8904109589041096,0.979025316217791,0.060764193280237355,0.984375,0.9333333333333333,0.9090909090909091,0.9210526315789473,80/10/10,0.025767286259326894
375,0.035,0.8,0.1,0.1,1.0,0.00721833607522381,1.0,1.0,1.0,1.0,0.9791568778544176,0.07595218752102452,0.9791666666666666,0.9420289855072463,0.8441558441558441,0.8904109589041096,0.9816189599112899,0.05991311904988039,0.9817708333333334,0.92,0.8961038961038961,0.9078947368421053,80/10/10,0.02084312214558237
375,0.0379,0.8,0.1,0.1,1.0,0.007267735524768198,1.0,1.0,1.0,1.0,0.9770330971488714,0.07621865336572459,0.9791666666666666,0.9420289855072463,0.8441558441558441,0.8904109589041096,0.9786682203469469,0.06275015903657229,0.9817708333333334,0.92,0.8961038961038961,0.9078947368421053,80/10/10,0.022966902851128568
155,0.06,0.8,0.1,0.1,1.0,0.015961573671826948,0.9988591916558018,0.9887096774193549,1.0,0.9943227899432279,0.9800402202717687,0.06717853674185814,0.9791666666666666,0.9420289855072463,0.8441558441558441,0.8904109589041096,0.9823143571334599,0.05712462995994901,0.984375,0.9452054794520548,0.8961038961038961,0.92,80/10/10,0.019959779728231264
195,0.085,0.8,0.1,0.1,0.9999999999999999,0.003973470049816019,1.0,1.0,1.0,1.0,0.9728419192963332,0.08799687973511457,0.9791666666666666,0.9420289855072463,0.8441558441558441,0.8904109589041096,0.9802093709474318,0.06235775413615293,0.9830729166666666,0.9324324324324325,0.8961038961038961,0.9139072847682119,80/10/10,0.027158080703666654
115,0.0785,0.8,0.1,0.1,0.9999994092625855,0.017123706666072394,0.9985332464146024,0.9855305466237942,1.0,0.9927125506072875,0.9840810419681622,0.06844336303991654,0.9791666666666666,0.9420289855072463,0.8441558441558441,0.8904109589041096,0.9806980284549025,0.0617317587616328,0.98046875,0.9078947368421053,0.8961038961038961,0.9019607843137255,80/10/10,0.015918367294423308
115,0.1,0.8,0.1,0.1,1.0,0.00989073372471112,0.9998370273794003,0.998371335504886,1.0,0.9991850040749797,0.9798146860375515,0.06968780122848835,0.9791666666666666,0.9420289855072463,0.8441558441558441,0.8904109589041096,0.9822203845358692,0.06159397597811539,0.98046875,0.9078947368421053,0.8961038961038961,0.9019607843137255,80/10/10,0.020185313962448492
235,0.065,0.8,0.1,0.1,1.0,0.00498364290711997,1.0,1.0,1.0,1.0,0.9741199466235646,0.08302452130453829,0.9791666666666666,0.9420289855072463,0.8441558441558441,0.8904109589041096,0.9775593436953784,0.06344150333460906,0.984375,0.9452054794520548,0.8961038961038961,0.92,80/10/10,0.025880053376435397
225,0.0785,0.8,0.1,0.1,1.0,0.0032871355523125417,1.0,1.0,1.0,1.0,0.9775969327344146,0.08925083050560473,0.9791666666666666,0.9420289855072463,0.8441558441558441,0.8904109589041096,0.980416110662131,0.06485850008248469,0.984375,0.9452054794520548,0.8961038961038961,0.92,80/10/10,0.022403067265585386
225,0.065,0.8,0.1,0.1,0.9999999999999999,0.005495031723753755,1.0,1.0,1.0,1.0,0.9740071795064558,0.08149645095603318,0.9791666666666666,0.9420289855072463,0.8441558441558441,0.8904109589041096,0.9778600560076681,0.06278430567320746,0.9830729166666666,0.9324324324324325,0.8961038961038961,0.9139072847682119,80/10/10,0.025992820493544122
95,0.095,0.8,0.1,0.1,0.9999985231564636,0.018115816946258054,0.9985332464146024,0.9855305466237942,1.0,0.9927125506072875,0.9812054804818915,0.06529900703254228,0.9791666666666666,0.9420289855072463,0.8441558441558441,0.8904109589041096,0.9810927133647829,0.06185980121391971,0.98046875,0.8974358974358975,0.9090909090909091,0.9032258064516129,80/10/10,0.018793042674572158
245,0.065,0.8,0.1,0.1,0.9999999999999999,0.004463836805607759,1.0,1.0,1.0,1.0,0.9733869603623583,0.0850151113850262,0.9791666666666666,0.9420289855072463,0.8441558441558441,0.8904109589041096,0.9771082752269438,0.06434538671644778,0.984375,0.9452054794520548,0.8961038961038961,0.92,80/10/10,0.02661303963764161
355,0.07,0.7,0.2,0.1,1.0,0.0006605468705638351,1.0,1.0,1.0,1.0,0.9762303377694541,0.10359653181465453,0.9791530944625407,0.935251798561151,0.8496732026143791,0.8904109589041096,0.9739507959479016,0.07564223920428316,0.984375,0.9452054794520548,0.8961038961038961,0.92,70/20/10,0.023769662230545885
355,0.035,0.8,0.1,0.1,1.0,0.008335876999101651,1.0,1.0,1.0,1.0,0.9792696449715264,0.07457216090291884,0.9791666666666666,0.9420289855072463,0.8441558441558441,0.8904109589041096,0.9821264119382788,0.059430683647809325,0.98046875,0.9078947368421053,0.8961038961038961,0.9019607843137255,80/10/10,0.020730355028473646
225,0.075,0.8,0.1,0.1,1.0,0.0037862194773963464,1.0,1.0,1.0,1.0,0.9737252617136842,0.08401174863999113,0.9791666666666666,0.9420289855072463,0.8441558441558441,0.8904109589041096,0.9783299189956208,0.0639955711731163,0.9817708333333334,0.92,0.8961038961038961,0.9078947368421053,80/10/10,0.02627473828631577
225,0.08,0.7,0.2,0.1,1.0,0.0022080704466604126,1.0,1.0,1.0,1.0,0.9721016240553144,0.09074848528641238,0.9791530944625407,0.935251798561151,0.8496732026143791,0.8904109589041096,0.9725224124645253,0.06349650830576846,0.9856770833333334,0.9459459459459459,0.9090909090909091,0.9271523178807947,70/20/10,0.027898375944685583
215,0.065,0.8,0.1,0.1,0.9999999999999999,0.00620107196512432,1.0,1.0,1.0,1.0,0.9739507959479016,0.07971714540394269,0.9791666666666666,0.9420289855072463,0.8441558441558441,0.8904109589041096,0.9785930422688744,0.062220674359175436,0.9830729166666666,0.9324324324324325,0.8961038961038961,0.9139072847682119,80/10/10,0.026049204052098318
215,0.085,0.8,0.1,0.1,1.0,0.0028891150849518926,1.0,1.0,1.0,1.0,0.9735561110380213,0.09154760251048615,0.9791666666666666,0.9420289855072463,0.8441558441558441,0.8904109589041096,0.9794387956471892,0.06536134814413731,0.9817708333333334,0.92,0.8961038961038961,0.9078947368421053,80/10/10,0.02644388896197869
365,0.0379,0.8,0.1,0.1,1.0,0.007878863408129419,1.0,1.0,1.0,1.0,0.9767511793560998,0.07513777379756685,0.9791666666666666,0.9420289855072463,0.8441558441558441,0.8904109589041096,0.97853665871032,0.06245718783221419,0.9817708333333334,0.92,0.8961038961038961,0.9078947368421053,80/10/10,0.023248820643900214
215,0.0785,0.8,0.1,0.1,1.0,0.0038073329362896054,1.0,1.0,1.0,1.0,0.9781419738004398,0.0878277017490132,0.9791666666666666,0.9420289855072463,0.8441558441558441,0.8904109589041096,0.9803785216230947,0.06340608535679589,0.9856770833333334,0.9583333333333334,0.8961038961038961,0.9261744966442953,80/10/10,0.021858026199560232
205,0.085,0.8,0.1,0.1,1.0,0.0034209433099774904,1.0,1.0,1.0,1.0,0.9727103576597065,0.09015709661795336,0.9791666666666666,0.9420289855072463,0.8441558441558441,0.8904109589041096,0.9796455353618885,0.06351328577899434,0.9830729166666666,0.9324324324324325,0.8961038961038961,0.9139072847682119,80/10/10,0.02728964234029352
135,0.0785,0.8,0.1,0.1,1.0,0.01220648911447099,0.9998370273794003,0.998371335504886,1.0,0.9991850040749797,0.9810175352867103,0.07175659497660021,0.9791666666666666,0.9420289855072463,0.8441558441558441,0.8904109589041096,0.9810927133647828,0.059426642952245035,0.9830729166666666,0.9210526315789473,0.9090909090909091,0.9150326797385621,80/10/10,0.018982464713289682
135,0.085,0.8,0.1,0.1,1.0,0.010388202843496983,1.0,1.0,1.0,1.0,0.9760369876144117,0.0749814588113864,0.9791666666666666,0.9420289855072463,0.8441558441558441,0.8904109589041096,0.9844005487999699,0.05781662110069471,0.98046875,0.8974358974358975,0.9090909090909091,0.9032258064516129,80/10/10,0.02396301238558829
275,0.045,0.7,0.2,0.1,1.0,0.007144153768004192,1.0,1.0,1.0,1.0,0.9779092534264068,0.07583031566293992,0.9791530944625407,0.935251798561151,0.8496732026143791,0.8904109589041096,0.9698347961734358,0.0632543278043941,0.9856770833333334,0.9459459459459459,0.9090909090909091,0.9271523178807947,70/20/10,0.022090746573593223
265,0.045,0.7,0.2,0.1,1.0,0.00791634426690447,1.0,1.0,1.0,1.0,0.9774930715170776,0.0752346571212278,0.9791530944625407,0.935251798561151,0.8496732026143791,0.8904109589041096,0.970398631758979,0.06286012124108947,0.984375,0.9333333333333333,0.9090909090909091,0.9210526315789473,70/20/10,0.02250692848292235
345,0.07,0.7,0.2,0.1,1.0,0.000758079502211257,1.0,1.0,1.0,1.0,0.9763201952271502,0.10227204284674922,0.9791530944625407,0.935251798561151,0.8496732026143791,0.8904109589041096,0.9738192343112748,0.07527279259099999,0.9830729166666666,0.9444444444444444,0.8831168831168831,0.912751677852349,70/20/10,0.02367980477284981
255,0.1,0.7,0.2,0.1,1.0,0.0005564579366539616,1.0,1.0,1.0,1.0,0.9744142712560182,0.10449595139581298,0.9791530944625407,0.935251798561151,0.8496732026143791,0.8904109589041096,0.9732178096866952,0.07485587140661971,0.9856770833333334,0.9714285714285714,0.8831168831168831,0.9251700680272109,70/20/10,0.025585728743981795
235,0.075,0.8,0.1,0.1,1.0,0.003313310215124011,1.0,1.0,1.0,1.0,0.9742139192211551,0.08553596631046727,0.9791666666666666,0.9420289855072463,0.8441558441558441,0.8904109589041096,0.9782359463980302,0.06417990616482616,0.9817708333333334,0.92,0.8961038961038961,0.9078947368421053,80/10/10,0.025786080778844922
285,0.04,0.8,0.1,0.1,1.0,0.010930843322414582,1.0,1.0,1.0,1.0,0.9760369876144117,0.07174852810266504,0.9791666666666666,0.9420289855072463,0.8441558441558441,0.8904109589041096,0.9819384667430977,0.05699036901426724,0.984375,0.9333333333333333,0.9090909090909091,0.9210526315789473,80/10/10,0.02396301238558829
285,0.07,0.7,0.2,0.1,1.0,0.0016964325063289216,1.0,1.0,1.0,1.0,0.9758378025595187,0.0934823290475536,0.9791530944625407,0.935251798561151,0.8496732026143791,0.8904109589041096,0.9738568233503111,0.0688618874380207,0.9817708333333334,0.92,0.8961038961038961,0.9078947368421053,70/20/10,0.024162197440481314
285,0.075,0.7,0.2,0.1,1.0,0.0011830923812037823,1.0,1.0,1.0,1.0,0.9757715918012163,0.09468477343487894,0.9791530944625407,0.935251798561151,0.8496732026143791,0.8904109589041096,0.9740259740259739,0.06771933567525233,0.9856770833333334,0.9714285714285714,0.8831168831168831,0.9251700680272109,70/20/10,0.02422840819878369
335,0.07,0.7,0.2,0.1,1.0,0.0008510708358616971,1.0,1.0,1.0,1.0,0.9761310216320006,0.10120546305786945,0.9791530944625407,0.935251798561151,0.8496732026143791,0.8904109589041096,0.9740447685454922,0.07373051771271576,0.984375,0.9452054794520548,0.8961038961038961,0.92,70/20/10,0.023868978367999394
295,0.09,0.7,0.2,0.1,1.0,0.00041322086437256767,1.0,1.0,1.0,1.0,0.9739460666080229,0.1101444109057332,0.9791530944625407,0.935251798561151,0.8496732026143791,0.8904109589041096,0.970229481083316,0.07966891569707864,0.9869791666666666,0.971830985915493,0.8961038961038961,0.9324324324324325,70/20/10,0.026053933391977147
295,0.065,0.8,0.1,0.1,1.0,0.0025640696782762893,1.0,1.0,1.0,1.0,0.9739507959479016,0.0907461897917265,0.9791666666666666,0.9420289855072463,0.8441558441558441,0.8904109589041096,0.9759054259777848,0.06899617309055465,0.9830729166666666,0.9324324324324325,0.8961038961038961,0.9139072847682119,80/10/10,0.02604920405209843
285,0.09,0.7,0.2,0.1,1.0,0.0004767512962461687,1.0,1.0,1.0,1.0,0.974125781523415,0.1085835042427855,0.9791530944625407,0.935251798561151,0.8496732026143791,0.8904109589041096,0.9689138647170485,0.07953820183786715,0.9869791666666666,0.971830985915493,0.8961038961038961,0.9324324324324325,70/20/10,0.025874218476584998
275,0.09,0.7,0.2,0.1,1.0,0.0005533561990703554,1.0,1.0,1.0,1.0,0.9743575191774733,0.10662683656645472,0.9791530944625407,0.935251798561151,0.8496732026143791,0.8904109589041096,0.9691206044317476,0.0775658048560876,0.9869791666666666,0.971830985915493,0.8961038961038961,0.9324324324324325,70/20/10,0.025642480822526736
285,0.045,0.7,0.2,0.1,1.0,0.006534189754639845,1.0,1.0,1.0,1.0,0.9771714764053234,0.07710961750974964,0.9791530944625407,0.935251798561151,0.8496732026143791,0.8904109589041096,0.9699287687710263,0.06383019007701651,0.9830729166666666,0.9210526315789473,0.9090909090909091,0.9150326797385621,70/20/10,0.022828523594676575
135,0.1,0.8,0.1,0.1,1.0,0.006886225043536109,1.0,1.0,1.0,1.0,0.9784990696712839,0.07323263282988494,0.9791666666666666,0.9420289855072463,0.8441558441558441,0.8904109589041096,0.9812430695209277,0.06312471530685038,0.9817708333333334,0.92,0.8961038961038961,0.9078947368421053,80/10/10,0.02150093032871614
335,0.045,0.8,0.1,0.1,1.0,0.005721875652318942,1.0,1.0,1.0,1.0,0.9790816997763452,0.07744059642339764,0.9791666666666666,0.9420289855072463,0.8441558441558441,0.8904109589041096,0.9808671791305655,0.06060737841770079,0.984375,0.9333333333333333,0.9090909090909091,0.9210526315789473,80/10/10,0.020918300223654818
295,0.07,0.7,0.2,0.1,1.0,0.0014700126046250262,1.0,1.0,1.0,1.0,0.975265552434191,0.09576616831886334,0.9791530944625407,0.935251798561151,0.8496732026143791,0.8904109589041096,0.9732178096866954,0.07036642922144143,0.9817708333333334,0.92,0.8961038961038961,0.9078947368421053,70/20/10,0.024734447565809003
