n_estimators,learning_rate,max_depth,num_leaves,val_auc
400,0.0055,8,31,0.9851672000882904
400,0.0055,8,50,0.9847772504874369
400,0.0055,8,80,0.9849832615973219
400,0.0055,10,31,0.9841224294595887
400,0.0055,10,50,0.9850862671522643
400,0.0055,10,80,0.9850789096126256
400,0.0055,12,31,0.9837251223190965
400,0.0055,12,50,0.9834087481146305
400,0.0055,12,80,0.983828127874039
25,0.007,8,31,0.9815105028878343
25,0.007,8,50,0.9823713350255674
25,0.007,8,80,0.9823713350255674
25,0.007,10,31,0.9803038663870802
25,0.007,10,50,0.9833866754957141
25,0.007,10,80,0.9835779715263215
25,0.007,12,31,0.9767207445830114
25,0.007,12,50,0.9825221645881618
25,0.007,12,80,0.9829709745061253
50,0.007,8,31,0.9813927822536144
50,0.007,8,50,0.9817753743148291
50,0.007,8,80,0.9817753743148292
50,0.007,10,31,0.9808556818599861
50,0.007,10,50,0.9848765772725602
50,0.007,10,80,0.984964867748225
50,0.007,12,31,0.9837288010889158
50,0.007,12,50,0.9836331530736122
50,0.007,12,80,0.9844130522753191
75,0.007,8,31,0.9829599381966669
75,0.007,8,50,0.9830408711326932
75,0.007,8,80,0.9830408711326932
75,0.007,10,31,0.9821616451458632
75,0.007,10,50,0.9854651804436597
75,0.007,10,80,0.9856454401648089
75,0.007,12,31,0.983868594342052
75,0.007,12,50,0.9841812897766987
75,0.007,12,80,0.9853805687378141
100,0.007,8,31,0.9836883346209027
100,0.007,8,50,0.9834381782731855
100,0.007,8,80,0.9834381782731855
100,0.007,10,31,0.9832615973218555
100,0.007,10,50,0.9858588088143325
100,0.007,10,80,0.9856675127837251
100,0.007,12,31,0.9846300996946621
100,0.007,12,50,0.9844461612036935
100,0.007,12,80,0.9854320715152853
125,0.007,8,31,0.9839311334289814
125,0.007,8,50,0.983504396129934
125,0.007,8,80,0.9835043961299341
125,0.007,10,31,0.9838354854136777
125,0.007,10,50,0.9850421219144317
125,0.007,10,80,0.9852849207225103
125,0.007,12,31,0.9839826362064525
125,0.007,12,50,0.9839899937460913
125,0.007,12,80,0.984865540963102
150,0.007,8,31,0.9841371445388662
150,0.007,8,50,0.9842842953316411
150,0.007,8,80,0.9842842953316411
150,0.007,10,31,0.984372585807306
150,0.007,10,50,0.9841297869992275
150,0.007,10,80,0.9843946584262222
150,0.007,12,31,0.9843357981091123
150,0.007,12,50,0.9833498877975204
150,0.007,12,80,0.9846889600117721
175,0.007,8,31,0.983909060810065
175,0.007,8,50,0.9841003568406724
175,0.007,8,80,0.9841003568406724
175,0.007,10,31,0.9846374572343009
175,0.007,10,50,0.9846963175514107
175,0.007,10,80,0.9849759040576831
175,0.007,12,31,0.9844461612036934
175,0.007,12,50,0.9828716477210021
175,0.007,12,80,0.9840929993010337
200,0.007,8,31,0.9838502004929551
200,0.007,8,50,0.9839532060478976
200,0.007,8,80,0.9839532060478976
200,0.007,10,31,0.984313725490196
200,0.007,10,50,0.9848949711216569
200,0.007,10,80,0.9848361108045469
200,0.007,12,31,0.98417393223706
200,0.007,12,50,0.9827980723246146
200,0.007,12,80,0.9838869881911488
225,0.007,8,31,0.9842254350145311
225,0.007,8,50,0.9844976639811648
225,0.007,8,80,0.9844976639811648
225,0.007,10,31,0.983886988191149
225,0.007,10,50,0.9847551778685207
225,0.007,10,80,0.9843873008865834
225,0.007,12,31,0.9840929993010338
225,0.007,12,50,0.983018798513777
225,0.007,12,80,0.9836074016848766
250,0.007,8,31,0.9843652282676673
250,0.007,8,50,0.9845418092189971
250,0.007,8,80,0.9845418092189971
250,0.007,10,31,0.9844093735054997
250,0.007,10,50,0.9849906191369606
250,0.007,10,80,0.9847919655667146
250,0.007,12,31,0.9842769377920024
250,0.007,12,50,0.9824669830408711
250,0.007,12,80,0.9836368318434316
275,0.007,8,31,0.9848949711216569
275,0.007,8,50,0.9846889600117721
275,0.007,8,80,0.9846889600117721
275,0.007,10,31,0.984777250487437
275,0.007,10,50,0.9853584961188978
275,0.007,10,80,0.9852702056432329
275,0.007,12,31,0.9842107199352536
275,0.007,12,50,0.9821432512967664
275,0.007,12,80,0.9833057425596881
300,0.007,8,31,0.9851451274693742
300,0.007,8,50,0.9847846080270758
300,0.007,8,80,0.9847846080270758
300,0.007,10,31,0.9849391163594894
300,0.007,10,50,0.9855203619909502
300,0.007,10,80,0.9852481330243167
300,0.007,12,31,0.9838428429533164
300,0.007,12,50,0.9830997314498032
300,0.007,12,80,0.984519736600081
325,0.007,8,31,0.9856675127837251
325,0.007,8,50,0.9853437810396204
325,0.007,8,80,0.9853437810396204
325,0.007,10,31,0.9849244012802119
325,0.007,10,50,0.9852334179450393
325,0.007,10,80,0.9849391163594894
325,0.007,12,31,0.9840047088253688
325,0.007,12,50,0.9830997314498031
325,0.007,12,80,0.9844240885847773
350,0.007,8,31,0.985527719530589
350,0.007,8,50,0.9853217084207041
350,0.007,8,80,0.9853217084207041
350,0.007,10,31,0.9846742449324946
350,0.007,10,50,0.9849317588198506
350,0.007,10,80,0.9845418092189971
350,0.007,12,31,0.9839752786668139
350,0.007,12,50,0.982989368355222
350,0.007,12,80,0.9843284405694737
375,0.007,8,31,0.985409998896369
375,0.007,8,50,0.9853217084207041
375,0.007,8,80,0.9853143508810653
375,0.007,10,31,0.984431446124416
375,0.007,10,50,0.9843725858073059
375,0.007,10,80,0.984085641761395
375,0.007,12,31,0.9839973512857301
375,0.007,12,50,0.9829084354191957
375,0.007,12,80,0.9844755913622485
400,0.007,8,31,0.9852039877864841
400,0.007,8,50,0.9853437810396203
400,0.007,8,80,0.9853952838170915
400,0.007,10,31,0.9840414965235624
400,0.007,10,50,0.9839090608100651
400,0.007,10,80,0.9835706139866829
400,0.007,12,31,0.9842475076334474
400,0.007,12,50,0.9826582790714785
400,0.007,12,80,0.9842327925541698
25,0.0089,8,31,0.9813044917779493
25,0.0089,8,50,0.9821726814553213
25,0.0089,8,80,0.9821726814553213
25,0.0089,10,31,0.9797630872236324
25,0.0089,10,50,0.9835117536695729
25,0.0089,10,80,0.9834896810506566
25,0.0089,12,31,0.9766692418055402
25,0.0089,12,50,0.9831990582349261
25,0.0089,12,80,0.9834492145826434
50,0.0089,8,31,0.9820365669720045
50,0.0089,8,50,0.9818783798697716
50,0.0089,8,80,0.9818783798697716
50,0.0089,10,31,0.9811646985248133
50,0.0089,10,50,0.9859176691314424
50,0.0089,10,80,0.9858588088143324
50,0.0089,12,31,0.9832873487105911
50,0.0089,12,50,0.9841518596181437
50,0.0089,12,80,0.9845712393775522
75,0.0089,8,31,0.9827539270867821
75,0.0089,8,50,0.9832689548614943
75,0.0089,8,80,0.9832689548614943
75,0.0089,10,31,0.9831291616083582
75,0.0089,10,50,0.985785233417945
75,0.0089,10,80,0.9864621270647095
75,0.0089,12,31,0.9848324320347276
75,0.0089,12,50,0.984372585807306
75,0.0089,12,80,0.9846963175514108
100,0.0089,8,31,0.9835043961299341
100,0.0089,8,50,0.9838060552551227
100,0.0089,8,80,0.9838060552551227
100,0.0089,10,31,0.9841886473163373
100,0.0089,10,50,0.9854247139756466
100,0.0089,10,80,0.9861236802413272
100,0.0089,12,31,0.9848508258838244
100,0.0089,12,50,0.9834528933524629
100,0.0089,12,80,0.9833793179560755
125,0.0089,8,31,0.9839973512857301
125,0.0089,8,50,0.983769267556929
125,0.0089,8,80,0.9837766250965677
125,0.0089,10,31,0.9845859544568296
125,0.0089,10,50,0.9851451274693742
125,0.0089,10,80,0.985557149689144
125,0.0089,12,31,0.9845933119964684
125,0.0089,12,50,0.9821432512967663
125,0.0089,12,80,0.9825920612147299
150,0.0089,8,31,0.9843357981091122
150,0.0089,8,50,0.9839532060478975
150,0.0089,8,80,0.9839532060478975
150,0.0089,10,31,0.9843578707280286
150,0.0089,10,50,0.984402015965861
150,0.0089,10,80,0.985034764374793
150,0.0089,12,31,0.9845933119964684
150,0.0089,12,50,0.981459000110363
150,0.0089,12,80,0.9825626310561748
175,0.0089,8,31,0.9841297869992274
175,0.0089,8,50,0.9840414965235625
175,0.0089,8,80,0.9840414965235625
175,0.0089,10,31,0.9840635691424787
175,0.0089,10,50,0.9845270941397197
175,0.0089,10,80,0.9849244012802119
175,0.0089,12,31,0.9842916528712798
175,0.0089,12,50,0.9813780671743368
175,0.0089,12,80,0.9823124747084575
200,0.0089,8,31,0.9846300996946621
200,0.0089,8,50,0.9844976639811647
200,0.0089,8,80,0.9844976639811647
200,0.0089,10,31,0.9841077143803113
200,0.0089,10,50,0.9845638818379133
200,0.0089,10,80,0.9853069933414266
200,0.0089,12,31,0.9844314461244159
200,0.0089,12,50,0.9811646985248133
200,0.0089,12,80,0.9825920612147298
225,0.0089,8,31,0.9850715520729868
225,0.0089,8,50,0.985005334216238
225,0.0089,8,80,0.985005334216238
225,0.0089,10,31,0.9843873008865835
225,0.0089,10,50,0.9849317588198506
225,0.0089,10,80,0.985351138579259
225,0.0089,12,31,0.9844829489018873
225,0.0089,12,50,0.9813044917779494
225,0.0089,12,80,0.9825479159768974
250,0.0089,8,31,0.9852922782621492
250,0.0089,8,50,0.9849023286612957
250,0.0089,8,80,0.984894971121657
250,0.0089,10,31,0.984372585807306
250,0.0089,10,50,0.9847331052496046
250,0.0089,10,80,0.9851819151675679
250,0.0089,12,31,0.984549166758636
250,0.0089,12,50,0.98229775962918
250,0.0089,12,80,0.9833866754957143
275,0.0089,8,31,0.9851598425486517
275,0.0089,8,50,0.9854762167531178
275,0.0089,8,80,0.9854762167531178
275,0.0089,10,31,0.9841665746974213
275,0.0089,10,50,0.9841077143803113
275,0.0089,10,80,0.9846889600117721
275,0.0089,12,31,0.984431446124416
275,0.0089,12,50,0.9821726814553213
275,0.0089,12,80,0.9832321671633006
300,0.0089,8,31,0.9852039877864842
300,0.0089,8,50,0.9854835742927565
300,0.0089,8,80,0.9854835742927565
300,0.0089,10,31,0.9838649155722327
300,0.0089,10,50,0.9835558989074054
300,0.0089,10,80,0.9840047088253688
300,0.0089,12,31,0.9841224294595887
300,0.0089,12,50,0.9821064635985727
300,0.0089,12,80,0.9832174520840231
325,0.0089,8,31,0.985123054850458
325,0.0089,8,50,0.9854320715152853
325,0.0089,8,80,0.9854320715152853
325,0.0089,10,31,0.9839899937460913
325,0.0089,10,50,0.9829746532759446
325,0.0089,10,80,0.9832910274804105
325,0.0089,12,31,0.9841445020785049
325,0.0089,12,50,0.9820181731229078
325,0.0089,12,80,0.9830335135930545
350,0.0089,8,31,0.9859544568296361
350,0.0089,8,50,0.985439429054924
350,0.0089,8,80,0.9854320715152853
350,0.0089,10,31,0.9838207703344001
350,0.0089,10,50,0.9828422175624472
350,0.0089,10,80,0.9832468822425781
350,0.0089,12,31,0.9837619100172902
350,0.0089,12,50,0.981804804473384
350,0.0089,12,80,0.9828716477210021
375,0.0089,8,31,0.9859838869881912
375,0.0089,8,50,0.9858661663539713
375,0.0089,8,80,0.9858661663539713
375,0.0089,10,31,0.9836956921605415
375,0.0089,10,50,0.9831144465290806
375,0.0089,10,80,0.9834602508921018
375,0.0089,12,31,0.9838869881911488
375,0.0089,12,50,0.9815031453481956
375,0.0089,12,80,0.9825332008976199
400,0.0089,8,31,0.985961814369275
400,0.0089,8,50,0.9859986020674686
400,0.0089,8,80,0.9860059596071074
400,0.0089,10,31,0.9835043961299341
400,0.0089,10,50,0.9832174520840231
400,0.0089,10,80,0.9836662620019865
400,0.0089,12,31,0.9838796306515102
400,0.0089,12,50,0.9816870838391643
400,0.0089,12,80,0.982614133833646
25,0.01,8,31,0.981201486223007
25,0.01,8,50,0.9821285362174889
25,0.01,8,80,0.9821285362174887
25,0.01,10,31,0.9795276459551926
25,0.01,10,50,0.9835338262884892
25,0.01,10,80,0.9837582312474709
25,0.01,12,31,0.976764889820844
25,0.01,12,50,0.983375639186256
25,0.01,12,80,0.9838170915645809
50,0.01,8,31,0.9820696759003789
50,0.01,8,50,0.9825258433579812
50,0.01,8,80,0.9825258433579812
50,0.01,10,31,0.9812529890004782
50,0.01,10,50,0.9861531103998823
50,0.01,10,80,0.9865651326196521
50,0.01,12,31,0.9849611889784056
50,0.01,12,50,0.9844755913622485
50,0.01,12,80,0.9852628481035942
75,0.01,8,31,0.9822867233197218
75,0.01,8,50,0.9832983850200493
75,0.01,8,80,0.9832983850200493
75,0.01,10,31,0.9838134127947615
75,0.01,10,50,0.9857999484972225
75,0.01,10,80,0.9865136298421807
75,0.01,12,31,0.9843284405694736
75,0.01,12,50,0.9839605635875363
75,0.01,12,80,0.9845050215208035
100,0.01,8,31,0.9833425302578817
100,0.01,8,50,0.9839752786668139
100,0.01,8,80,0.9839752786668139
100,0.01,10,31,0.984747820328882
100,0.01,10,50,0.9854247139756466
100,0.01,10,80,0.9858220211161388
100,0.01,12,31,0.9845418092189971
100,0.01,12,50,0.9830629437516094
100,0.01,12,80,0.9838722731118714
125,0.01,8,31,0.9834087481146305
125,0.01,8,50,0.9838207703344002
125,0.01,8,80,0.9838207703344002
125,0.01,10,31,0.9849170437405732
125,0.01,10,50,0.9856012949269765
125,0.01,10,80,0.9860206746863849
125,0.01,12,31,0.984490306441526
125,0.01,12,50,0.9827318544678659
125,0.01,12,80,0.9834161056542692
150,0.01,8,31,0.98405621160284
150,0.01,8,50,0.9843357981091123
150,0.01,8,80,0.9843357981091123
150,0.01,10,31,0.9844388036640548
150,0.01,10,50,0.9849170437405732
150,0.01,10,80,0.9853805687378142
150,0.01,12,31,0.9840047088253688
150,0.01,12,50,0.9820843909796564
150,0.01,12,80,0.9831438766876357
175,0.01,8,31,0.9841371445388662
175,0.01,8,50,0.9847110326306883
175,0.01,8,80,0.9847110326306883
175,0.01,10,31,0.98405621160284
175,0.01,10,50,0.985034764374793
175,0.01,10,80,0.9854026413567303
175,0.01,12,31,0.9838502004929551
175,0.01,12,50,0.9823713350255674
175,0.01,12,80,0.9825920612147298
200,0.01,8,31,0.9846521723135783
200,0.01,8,50,0.9849759040576831
200,0.01,8,80,0.9849759040576831
200,0.01,10,31,0.9842695802523636
200,0.01,10,50,0.9847993231063532
200,0.01,10,80,0.9853805687378141
200,0.01,12,31,0.9841518596181437
200,0.01,12,50,0.9826877092300335
200,0.01,12,80,0.9825773461354522
225,0.01,8,31,0.9847993231063533
225,0.01,8,50,0.9849832615973217
225,0.01,8,80,0.9849832615973217
225,0.01,10,31,0.9841812897766986
225,0.01,10,50,0.9846300996946621
225,0.01,10,80,0.9852775631828716
225,0.01,12,31,0.9841518596181438
225,0.01,12,50,0.9830335135930545
225,0.01,12,80,0.9832910274804106
250,0.01,8,31,0.984659529853217
250,0.01,8,50,0.9850200492955156
250,0.01,8,80,0.9850200492955156
250,0.01,10,31,0.9838134127947614
250,0.01,10,50,0.9839826362064525
250,0.01,10,80,0.9844608762829711
250,0.01,12,31,0.9833793179560755
250,0.01,12,50,0.9825332008976199
250,0.01,12,80,0.9829967258948608
275,0.01,8,31,0.9847551778685207
275,0.01,8,50,0.984806680645992
275,0.01,8,80,0.984806680645992
275,0.01,10,31,0.9834087481146304
275,0.01,10,50,0.9834234631939079
275,0.01,10,80,0.9838796306515102
275,0.01,12,31,0.9833131000993267
275,0.01,12,50,0.9819151675679652
275,0.01,12,80,0.9827686421660597
300,0.01,8,31,0.9846448147739396
300,0.01,8,50,0.9855130044513115
300,0.01,8,80,0.9855130044513115
300,0.01,10,31,0.9832027370047456
300,0.01,10,50,0.9825773461354523
300,0.01,10,80,0.9833131000993267
300,0.01,12,31,0.9833278151786043
300,0.01,12,50,0.9819004524886877
300,0.01,12,80,0.9824228378030387
325,0.01,8,31,0.9851819151675679
325,0.01,8,50,0.9859103115918036
325,0.01,8,80,0.9859103115918036
325,0.01,10,31,0.9829672957363058
325,0.01,10,50,0.9827244969282273
325,0.01,10,80,0.9838722731118714
325,0.01,12,31,0.9829746532759445
325,0.01,12,50,0.981576720744583
325,0.01,12,80,0.9822536143913475
350,0.01,8,31,0.9852039877864841
350,0.01,8,50,0.9857558032593899
350,0.01,8,80,0.9857484457197512
350,0.01,10,31,0.9828054298642535
350,0.01,10,50,0.9828937203399184
350,0.01,10,80,0.9840488540632013
350,0.01,12,31,0.9829967258948606
350,0.01,12,50,0.9819004524886878
350,0.01,12,80,0.982209469153515
375,0.01,8,31,0.9848949711216568
375,0.01,8,50,0.9856012949269765
375,0.01,8,80,0.9855865798476989
375,0.01,10,31,0.9829084354191957
375,0.01,10,50,0.983158591766913
375,0.01,10,80,0.9838502004929551
375,0.01,12,31,0.9829967258948606
375,0.01,12,50,0.9825699885958136
375,0.01,12,80,0.9822756870102638
400,0.01,8,31,0.9850126917558767
400,0.01,8,50,0.9854467865945628
400,0.01,8,80,0.9854541441342016
400,0.01,10,31,0.9827318544678659
400,0.01,10,50,0.9827318544678659
400,0.01,10,80,0.9836589044623478
400,0.01,12,31,0.982761284626421
400,0.01,12,50,0.9824669830408712
400,0.01,12,80,0.9821873965345989
25,0.0113,8,31,0.9815914358238604
25,0.0113,8,50,0.9824449104219548
25,0.0113,8,80,0.9824449104219548
25,0.0113,10,31,0.9792075929809072
25,0.0113,10,50,0.9828569326417246
25,0.0113,10,80,0.9831585917669131
25,0.0113,12,31,0.9777508001324358
25,0.0113,12,50,0.9832873487105912
25,0.0113,12,80,0.9838502004929551
50,0.0113,8,31,0.9818342346319391
50,0.0113,8,50,0.9827244969282273
50,0.0113,8,80,0.9827244969282273
50,0.0113,10,31,0.9833572453371593
50,0.0113,10,50,0.986307618732296
50,0.0113,10,80,0.9865577750800133
50,0.0113,12,31,0.9850973034617224
50,0.0113,12,50,0.9847404627892432
50,0.0113,12,80,0.9847772504874369
75,0.0113,8,31,0.9828790052606408
75,0.0113,8,50,0.9825810249052717
75,0.0113,8,80,0.9825810249052717
75,0.0113,10,31,0.9844167310451384
75,0.0113,10,50,0.986131037780966
75,0.0113,10,80,0.9861089651620498
75,0.0113,12,31,0.9846374572343009
75,0.0113,12,50,0.9844314461244161
75,0.0113,12,80,0.9840414965235625
100,0.0113,8,31,0.9843505131883897
100,0.0113,8,50,0.9840746054519368
100,0.0113,8,80,0.9840746054519368
100,0.0113,10,31,0.9843210830298348
100,0.0113,10,50,0.9857484457197513
100,0.0113,10,80,0.9856233675458926
100,0.0113,12,31,0.9849759040576831
100,0.0113,12,50,0.9831291616083581
100,0.0113,12,80,0.9827980723246147
125,0.0113,8,31,0.9841445020785049
125,0.0113,8,50,0.9840709266821176
125,0.0113,8,80,0.9840709266821176
125,0.0113,10,31,0.9843873008865835
125,0.0113,10,50,0.9852922782621492
125,0.0113,10,80,0.9853732111981753
125,0.0113,12,31,0.9844976639811647
125,0.0113,12,50,0.9831438766876356
125,0.0113,12,80,0.9827171393885885
150,0.0113,8,31,0.9846153846153846
150,0.0113,8,50,0.9846816024721333
150,0.0113,8,80,0.9846816024721333
150,0.0113,10,31,0.9841445020785049
150,0.0113,10,50,0.9849096862009344
150,0.0113,10,80,0.985123054850458
150,0.0113,12,31,0.9842180774748924
150,0.0113,12,50,0.9826803516903947
150,0.0113,12,80,0.9828863628002796
175,0.0113,8,31,0.9848581834234632
175,0.0113,8,50,0.9850347643747931
175,0.0113,8,80,0.9850347643747931
175,0.0113,10,31,0.984519736600081
175,0.0113,10,50,0.985181915167568
175,0.0113,10,80,0.9852334179450392
175,0.0113,12,31,0.9843652282676673
175,0.0113,12,50,0.9834308207335467
175,0.0113,12,80,0.9827686421660597
200,0.0113,8,31,0.9849023286612957
200,0.0113,8,50,0.985064194533348
200,0.0113,8,80,0.985064194533348
200,0.0113,10,31,0.98417393223706
200,0.0113,10,50,0.9848949711216569
200,0.0113,10,80,0.985093624691903
200,0.0113,12,31,0.9841665746974211
200,0.0113,12,50,0.9840782842217564
200,0.0113,12,80,0.9829967258948608
225,0.0113,8,31,0.9845344516793584
225,0.0113,8,50,0.9849759040576831
225,0.0113,8,80,0.9849759040576831
225,0.0113,10,31,0.9834823235110179
225,0.0113,10,50,0.98423279255417
225,0.0113,10,80,0.9845638818379134
225,0.0113,12,31,0.9835632564470441
225,0.0113,12,50,0.9836000441452378
225,0.0113,12,80,0.9824375528823163
250,0.0113,8,31,0.9845565242982747
250,0.0113,8,50,0.9848287532649082
250,0.0113,8,80,0.9848287532649082
250,0.0113,10,31,0.9825994187543684
250,0.0113,10,50,0.983107088989442
250,0.0113,10,80,0.9835191112092115
250,0.0113,12,31,0.9836000441452378
250,0.0113,12,50,0.9831880219254682
250,0.0113,12,80,0.9822021116138763
275,0.0113,8,31,0.9843063679505574
275,0.0113,8,50,0.9857705183386676
275,0.0113,8,80,0.9857705183386676
275,0.0113,10,31,0.9824964131994262
275,0.0113,10,50,0.9827392120075047
275,0.0113,10,80,0.9834087481146305
275,0.0113,12,31,0.9830629437516095
275,0.0113,12,50,0.9825773461354523
275,0.0113,12,80,0.981517860427473
300,0.0113,8,31,0.9845344516793584
300,0.0113,8,50,0.9852407754846779
300,0.0113,8,80,0.9852407754846779
300,0.0113,10,31,0.9817900893941066
300,0.0113,10,50,0.9827980723246146
300,0.0113,10,80,0.9831218040687195
300,0.0113,12,31,0.9830997314498031
300,0.0113,12,50,0.9824007651841224
300,0.0113,12,80,0.9813707096346982
325,0.0113,8,31,0.9845270941397197
325,0.0113,8,50,0.9850568369937094
325,0.0113,8,80,0.9850568369937094
325,0.0113,10,31,0.981782731854468
325,0.0113,10,50,0.9827980723246146
325,0.0113,10,80,0.9828495751020859
325,0.0113,12,31,0.9830261560534158
325,0.0113,12,50,0.9828275024831697
325,0.0113,12,80,0.9813265643968657
350,0.0113,8,31,0.9845491667586359
350,0.0113,8,50,0.9849979766765994
350,0.0113,8,80,0.985005334216238
350,0.0113,10,31,0.9818195195526617
350,0.0113,10,50,0.9828275024831696
350,0.0113,10,80,0.9831144465290806
350,0.0113,12,31,0.9831512342272744
350,0.0113,12,50,0.9828863628002796
350,0.0113,12,80,0.9820402457418239
375,0.0113,8,31,0.9843578707280285
375,0.0113,8,50,0.9855497921495051
375,0.0113,8,80,0.9855497921495051
375,0.0113,10,31,0.9819666703454364
375,0.0113,10,50,0.9826803516903947
375,0.0113,10,80,0.9831144465290808
375,0.0113,12,31,0.9834161056542692
375,0.0113,12,50,0.9831438766876356
375,0.0113,12,80,0.9818268770923003
400,0.0113,8,31,0.9845344516793584
400,0.0113,8,50,0.9854615016738403
400,0.0113,8,80,0.9854394290549241
400,0.0113,10,31,0.9817165139977192
400,0.0113,10,50,0.9826656366111173
400,0.0113,10,80,0.9829231504984732
400,0.0113,12,31,0.9831806643858293
400,0.0113,12,50,0.9828054298642533
400,0.0113,12,80,0.9821138211382113
25,0.0144,8,31,0.9817312290769966
25,0.0144,8,50,0.982761284626421
25,0.0144,8,80,0.982761284626421
25,0.0144,10,31,0.9782511128278704
25,0.0144,10,50,0.9845822756870102
25,0.0144,10,80,0.9841334657690468
25,0.0144,12,31,0.9781775374314828
25,0.0144,12,50,0.983107088989442
25,0.0144,12,80,0.9839899937460912
50,0.0144,8,31,0.9820365669720046
50,0.0144,8,50,0.9824743405805099
50,0.0144,8,80,0.9824743405805099
50,0.0144,10,31,0.984313725490196
50,0.0144,10,50,0.9867637861898981
50,0.0144,10,80,0.9865136298421808
50,0.0144,12,31,0.9847220689401465
50,0.0144,12,50,0.9841960048559762
50,0.0144,12,80,0.9851230548504579
75,0.0144,8,31,0.9834308207335466
75,0.0144,8,50,0.9830555862119706
75,0.0144,8,80,0.9830555862119706
75,0.0144,10,31,0.985439429054924
75,0.0144,10,50,0.9859103115918038
75,0.0144,10,80,0.9857705183386675
75,0.0144,12,31,0.9852260604054004
75,0.0144,12,50,0.9835117536695729
75,0.0144,12,80,0.9844682338226097
100,0.0144,8,31,0.9841445020785049
100,0.0144,8,50,0.9840635691424786
100,0.0144,8,80,0.9840635691424786
100,0.0144,10,31,0.9855865798476988
100,0.0144,10,50,0.9856675127837251
100,0.0144,10,80,0.9857705183386676
100,0.0144,12,31,0.9845050215208034
100,0.0144,12,50,0.9828127874038921
100,0.0144,12,80,0.9839164183497038
125,0.0144,8,31,0.9846595298532171
125,0.0144,8,50,0.9849685465180443
125,0.0144,8,80,0.9849685465180443
125,0.0144,10,31,0.9848949711216569
125,0.0144,10,50,0.9848434683441857
125,0.0144,10,80,0.984718390170327
125,0.0144,12,31,0.9842622227127249
125,0.0144,12,50,0.9825332008976198
125,0.0144,12,80,0.9831880219254682
150,0.0144,8,31,0.9851083397711805
150,0.0144,8,50,0.9855792223080602
150,0.0144,8,80,0.9855792223080602
150,0.0144,10,31,0.9847110326306883
150,0.0144,10,50,0.9849317588198506
150,0.0144,10,80,0.9848728985027406
150,0.0144,12,31,0.9832615973218556
150,0.0144,12,50,0.9827392120075047
150,0.0144,12,80,0.9826950667696722
175,0.0144,8,31,0.9850715520729868
175,0.0144,8,50,0.985064194533348
175,0.0144,8,80,0.985064194533348
175,0.0144,10,31,0.9836662620019865
175,0.0144,10,50,0.9845418092189973
175,0.0144,10,80,0.9844314461244159
175,0.0144,12,31,0.983107088989442
175,0.0144,12,50,0.9827539270867822
175,0.0144,12,80,0.9830776588308869
200,0.0144,8,31,0.9848508258838243
200,0.0144,8,50,0.985123054850458
200,0.0144,8,80,0.9848508258838244
200,0.0144,10,31,0.9829452231173895
200,0.0144,10,50,0.9840120663650075
200,0.0144,10,80,0.9834381782731854
200,0.0144,12,31,0.9834087481146305
200,0.0144,12,50,0.982555273516536
200,0.0144,12,80,0.9824890556597874
225,0.0144,8,31,0.9841665746974212
225,0.0144,8,50,0.985152485009013
225,0.0144,8,80,0.9856601552440865
225,0.0144,10,31,0.9828127874038922
225,0.0144,10,50,0.983798697715484
225,0.0144,10,80,0.9835338262884892
225,0.0144,12,31,0.9822904020895412
225,0.0144,12,50,0.9818415921715778
225,0.0144,12,80,0.9819372401868816
250,0.0144,8,31,0.984343155648751
250,0.0144,8,50,0.9849685465180443
250,0.0144,8,80,0.9856233675458926
250,0.0144,10,31,0.9825773461354523
250,0.0144,10,50,0.9837030497001803
250,0.0144,10,80,0.9835853290659603
250,0.0144,12,31,0.9818930949490491
250,0.0144,12,50,0.9816208659824154
250,0.0144,12,80,0.9817017989184417
275,0.0144,8,31,0.9841739322370601
275,0.0144,8,50,0.985034764374793
275,0.0144,8,80,0.985616010006254
275,0.0144,10,31,0.9823419048670124
275,0.0144,10,50,0.9832395247029394
275,0.0144,10,80,0.9831438766876357
275,0.0144,12,31,0.9816870838391641
275,0.0144,12,50,0.9814442850310855
275,0.0144,12,80,0.9821873965345989
300,0.0144,8,31,0.9838207703344002
300,0.0144,8,50,0.9847036750910495
300,0.0144,8,80,0.9853879262774528
300,0.0144,10,31,0.9817385866166354
300,0.0144,10,50,0.982761284626421
300,0.0144,10,80,0.9828569326417246
300,0.0144,12,31,0.9818857374094103
300,0.0144,12,50,0.9814074973328919
300,0.0144,12,80,0.9824890556597873
325,0.0144,8,31,0.983739837398374
325,0.0144,8,50,0.984777250487437
325,0.0144,8,80,0.9851966302468453
325,0.0144,10,31,0.9817753743148291
325,0.0144,10,50,0.9828127874038921
325,0.0144,10,80,0.9829820108155832
325,0.0144,12,31,0.982268329470625
325,0.0144,12,50,0.9816282235220543
325,0.0144,12,80,0.9828275024831695
350,0.0144,8,31,0.984026781444285
350,0.0144,8,50,0.9847551778685206
350,0.0144,8,80,0.9847257477099658
350,0.0144,10,31,0.9822388993120701
350,0.0144,10,50,0.9827171393885885
350,0.0144,10,80,0.9825552735165362
350,0.0144,12,31,0.9825479159768974
350,0.0144,12,50,0.9818783798697716
350,0.0144,12,80,0.9825258433579811
375,0.0144,8,31,0.9838060552551227
375,0.0144,8,50,0.9848434683441858
375,0.0144,8,80,0.9845859544568297
375,0.0144,10,31,0.9824081227237611
375,0.0144,10,50,0.9828054298642535
375,0.0144,10,80,0.9826582790714786
