n_estimators,learning_rate,max_depth,num_leaves,val_auc
375,0.001,8,31,0.987312058256586
375,0.001,8,50,0.9874277147140715
375,0.001,8,80,0.9874277147140715
375,0.001,10,31,0.9871664167916041
375,0.001,10,50,0.9860655386592417
375,0.001,10,80,0.9860655386592417
375,0.001,12,31,0.9852152495180981
375,0.001,12,50,0.9839087599057614
375,0.001,12,80,0.9837802527307775
400,0.001,8,31,0.9878689226815163
400,0.001,8,50,0.9878817733990147
400,0.001,8,80,0.9878817733990147
400,0.001,10,31,0.987271364317841
400,0.001,10,50,0.9860912400942385
400,0.001,10,80,0.9860912400942385
400,0.001,12,31,0.9855493681730564
400,0.001,12,50,0.984144356393232
400,0.001,12,80,0.9839944313557507
25,0.0013,8,31,0.9881023773827371
25,0.0013,8,50,0.9881023773827372
25,0.0013,8,80,0.9881023773827372
25,0.0013,10,31,0.9865688584279289
25,0.0013,10,50,0.9865088884129363
25,0.0013,10,80,0.9865088884129363
25,0.0013,12,31,0.9851574212893552
25,0.0013,12,50,0.9836110516170486
25,0.0013,12,80,0.9835896337545513
50,0.0013,8,31,0.9881323623902335
50,0.0013,8,50,0.9881323623902334
50,0.0013,8,80,0.9881323623902334
50,0.0013,10,31,0.9861062325979866
50,0.0013,10,50,0.9857892482330264
50,0.0013,10,80,0.9857892482330264
50,0.0013,12,31,0.9834375669308203
50,0.0013,12,50,0.9829106875133862
50,0.0013,12,80,0.9828892696508887
75,0.0013,8,31,0.9878924823302634
75,0.0013,8,50,0.9878924823302635
75,0.0013,8,80,0.9878924823302635
75,0.0013,10,31,0.9856585992717927
75,0.0013,10,50,0.9856543156992932
75,0.0013,10,80,0.9856543156992932
75,0.0013,12,31,0.9834268579995717
75,0.0013,12,50,0.9830520454058684
75,0.0013,12,80,0.9830477618333691
100,0.0013,8,31,0.9873249089740844
100,0.0013,8,50,0.9873249089740844
100,0.0013,8,80,0.9873249089740844
100,0.0013,10,31,0.9855857785393018
100,0.0013,10,50,0.9855600771043049
100,0.0013,10,80,0.9855600771043049
100,0.0013,12,31,0.9839473120582566
100,0.0013,12,50,0.983064896123367
100,0.0013,12,80,0.9830477618333691
125,0.0013,8,31,0.9874191475690726
125,0.0013,8,50,0.9874191475690726
125,0.0013,8,80,0.9874191475690726
125,0.0013,10,31,0.9855429428143072
125,0.0013,10,50,0.9854915399443135
125,0.0013,10,80,0.9854915399443135
125,0.0013,12,31,0.9837909616620262
125,0.0013,12,50,0.9830006425358749
125,0.0013,12,80,0.9829835082458771
150,0.0013,8,31,0.9875390875990576
150,0.0013,8,50,0.9875390875990575
150,0.0013,8,80,0.9875390875990575
150,0.0013,10,31,0.985641464981795
150,0.0013,10,50,0.9856585992717926
150,0.0013,10,80,0.9856585992717926
150,0.0013,12,31,0.9842728635682159
150,0.0013,12,50,0.9831377168558577
150,0.0013,12,80,0.9831334332833583
175,0.0013,8,31,0.9876011994002999
175,0.0013,8,50,0.9876011994002998
175,0.0013,8,80,0.9876011994002998
175,0.0013,10,31,0.9857763975155278
175,0.0013,10,50,0.9857678303705291
175,0.0013,10,80,0.9857678303705291
175,0.0013,12,31,0.9846498179481686
175,0.0013,12,50,0.9834118654958235
175,0.0013,12,80,0.9833604626258299
200,0.0013,8,31,0.9875519383165561
200,0.0013,8,50,0.987551938316556
200,0.0013,8,80,0.987551938316556
200,0.0013,10,31,0.9859627329192546
200,0.0013,10,50,0.9856585992717927
200,0.0013,10,80,0.9856585992717927
200,0.0013,12,31,0.9847611908331549
200,0.0013,12,50,0.9834846862283144
200,0.0013,12,80,0.9834761190833156
225,0.0013,8,31,0.9875476547440565
225,0.0013,8,50,0.9875476547440565
225,0.0013,8,80,0.9875476547440565
225,0.0013,10,31,0.9860505461554937
225,0.0013,10,50,0.985767830370529
225,0.0013,10,80,0.985767830370529
225,0.0013,12,31,0.9850053544656243
225,0.0013,12,50,0.9836196187620476
225,0.0013,12,80,0.9835575069608054
