n_estimators,learning_rate,train_ratio,val_ratio,test_ratio,n_train,n_val,n_test,train_auc,train_logloss,train_accuracy,train_precision,train_recall,train_f1,val_auc,val_logloss,val_accuracy,val_precision,val_recall,val_f1,test_auc,test_logloss,test_accuracy,test_precision,test_recall,test_f1,overfit_auc,overfit_logloss,split_label,config_label
195,0.05,0.8,0.1,0.1,6136,768,768,1.0,0.01488922540283848,0.9991851368970013,0.9919093851132686,1.0,0.9959382615759546,0.9796643298814065,0.06822815933371058,0.98046875,0.9428571428571428,0.8571428571428571,0.8979591836734694,0.9813370421185182,0.05979100580028476,0.9856770833333334,0.9342105263157895,0.922077922077922,0.9281045751633987,0.020335670118593496,0.05333893393087211,80/10/10,n=195 lr=0.05 split=80/10/10
255,0.1,0.6,0.2,0.2,4602,1535,1535,1.0,0.0006911140094038291,1.0,1.0,1.0,1.0,0.9829974514985377,0.08464379705969771,0.9798045602605863,0.912751677852349,0.8831168831168831,0.8976897689768977,0.9779518174853155,0.09342652928742799,0.9817589576547231,0.9310344827586207,0.8823529411764706,0.9060402684563759,0.017002548501462322,0.08395268305029388,60/20/20,n=255 lr=0.1 split=60/20/20
225,0.1,0.6,0.2,0.2,4602,1535,1535,1.0,0.0011366940110038907,1.0,1.0,1.0,1.0,0.9835852055258283,0.07996185426968921,0.9798045602605863,0.912751677852349,0.8831168831168831,0.8976897689768977,0.979630733142268,0.08803221862942723,0.9817589576547231,0.9310344827586207,0.8823529411764706,0.9060402684563759,0.016414794474171712,0.07882516025868533,60/20/20,n=225 lr=0.1 split=60/20/20
240,0.1,0.6,0.2,0.2,4602,1535,1535,1.0,0.0008852771547633644,1.0,1.0,1.0,1.0,0.9835993116224833,0.08187994593737939,0.9798045602605863,0.912751677852349,0.8831168831168831,0.8976897689768977,0.9788030986634886,0.09058535908835164,0.9817589576547231,0.9310344827586207,0.8823529411764706,0.9060402684563759,0.016400688377516737,0.08099466878261603,60/20/20,n=240 lr=0.1 split=60/20/20
15,0.1,0.8,0.1,0.1,6136,768,768,0.9917132832328931,0.18620406048399335,0.9827249022164276,0.8755555555555555,0.964110929853181,0.9177018633540373,0.9805100832597214,0.18971944005185562,0.9791666666666666,0.8860759493670886,0.9090909090909091,0.8974358974358975,0.9925761647903472,0.19698005818677636,0.9713541666666666,0.8160919540229885,0.922077922077922,0.8658536585365854,0.011203199973171651,0.00351537956786227,80/10/10,n=15 lr=0.1 split=80/10/10
30,0.1,0.8,0.1,0.1,6136,768,768,0.9987095341178917,0.08262825324394067,0.9869621903520208,0.903177004538578,0.9738988580750407,0.9372056514913658,0.978010412163813,0.09802781291945258,0.9791666666666666,0.8860759493670886,0.9090909090909091,0.8974358974358975,0.9905181649031143,0.10533789916818222,0.9752604166666666,0.8536585365853658,0.9090909090909091,0.8805031446540881,0.020699121954078636,0.015399559675511904,80/10/10,n=30 lr=0.1 split=80/10/10
195,0.01,0.8,0.1,0.1,6136,768,768,0.9945401094459208,0.14349299780717467,0.9846805736636245,0.8878923766816144,0.9690048939641109,0.9266770670826833,0.979373014828876,0.1488763057011386,0.9791666666666666,0.8860759493670886,0.9090909090909091,0.8974358974358975,0.9909598361117898,0.15590101351094623,0.9752604166666666,0.8372093023255814,0.935064935064935,0.8834355828220859,0.015167094617044796,0.0053833078939639345,80/10/10,n=195 lr=0.01 split=80/10/10
180,0.01,0.8,0.1,0.1,6136,768,768,0.9940571816095172,0.15663512321003473,0.983702737940026,0.8811292719167905,0.967373572593801,0.9222395023328149,0.9798334805570696,0.16083726897376885,0.9791666666666666,0.8860759493670886,0.9090909090909091,0.8974358974358975,0.9906873155787772,0.16788285913041845,0.9752604166666666,0.8372093023255814,0.935064935064935,0.8834355828220859,0.014223701052447524,0.004202145763734122,80/10/10,n=180 lr=0.01 split=80/10/10
210,0.01,0.8,0.1,0.1,6136,768,768,0.9951225765366778,0.13186795942818585,0.9850065189048239,0.8893871449925261,0.9706362153344209,0.9282371294851794,0.9801060010900822,0.1383753784132495,0.9791666666666666,0.8860759493670886,0.9090909090909091,0.8974358974358975,0.9907343018775726,0.14555778879303213,0.9752604166666666,0.8452380952380952,0.922077922077922,0.8819875776397516,0.015016575446595626,0.006507418985063657,80/10/10,n=210 lr=0.01 split=80/10/10
90,0.2,0.6,0.2,0.2,4602,1535,1535,1.0,0.0022550378140407516,1.0,1.0,1.0,1.0,0.982611884856635,0.07568921494059554,0.9798045602605863,0.9183673469387755,0.8766233766233766,0.8970099667774086,0.9811630392629798,0.07971970341692515,0.9817589576547231,0.9310344827586207,0.8823529411764706,0.9060402684563759,0.017388115143365024,0.07343417712655478,60/20/20,n=90 lr=0.2 split=60/20/20
